Filename,Polyglot_Type,VT_Analysis_ID,Analysis_Status,Malicious_Engines,Undetected_Engines
1c8ccda72671132190340a819e4689f94fbc317970d1da3dc44fafa8fb9d1456_stack.sh,stack,NjFlYTFiODZmMjdmNTM5MGRhODY5ZjZiYzAyNmY1MmE6MTc3NTIzMDY5MA==,completed,2,60
a94f8a04854eba70645d92176a8f1d5e7423f3d92fef3ad721e01e594b3cc535_stack.sh,stack,ZTk0MTcyYTdlODY3ZGE4YWE5NDNlNjVhNTE5OTJmNDU6MTc3NTIzMDcwNw==,completed,1,62
351e5de41242d19e1b065712e72fe9e420eebba0e7c25b721ad0ab11c119e555_stack.sh,stack,NDQ1Yzk1NWJiM2I3NDc0YzMyZThkNTdlNGRiNmU4MDY6MTc3NTIzMDcyNg==,completed,16,45
afd4beb3efb2aac7e0f40c5c8544193fb2e2463f1beca8c3db6ac213d507b3e0_stack.sh,stack,ODViNDdmYWE4MGM0NzAzM2VmOTY0NTk2ZjIyNGEyZmY6MTc3NTIzMDc0NQ==,completed,2,60
9189499c98ba9a90ecebfb73b559d6bd44009fb7c58ed53f1a103a5b6e51a3f4_stack.sh,stack,MWQxNjEwNjIzM2Q2NDIyOWUzYzc2Yjc3Y2I3MGQxOTE6MTc3NTIzMDc2NA==,completed,14,48
4dc4f0f7d86ce580ec9d5afe792681d8c4ce473e96f21cfaa11cec93b1cf2ae6_stack.sh,stack,OGIwNWZlOGNlZjVlMGI5MDg5YmYxM2NkMjQ2Y2JiNmY6MTc3NTIzMDc4Mw==,completed,8,56
b0847d54bcb077c51e83f03e82f61063ce76325b3467cbb1dcf90eb076a3787e_stack.sh,stack,YjNiNmJkYjE5YWZkZjI4MjIxOTRmMTQ1YmRhZTM5MWQ6MTc3NTIzMDgyOA==,completed,10,52
99296550ab836f29ab7b45f18f1a1cb17a102bb81cad83561f615f3a707887d7_stack.sh,stack,MDhkZmZiMDhjYmE5YjRlM2E3MjNmZTk5NjU1N2IwNDg6MTc3NTIzMDg0Nw==,completed,20,37
1a0b015f10ddb6773e33e27b07b24b1cd24a5095409173d587c7cdd247169c7b_stack.sh,stack,NDI2MWIzNTQ5YzBiNzA0MmRjOTFiNzg2OWFiNGRmMDk6MTc3NTIzMDkxNA==,completed,11,50
1b52d27482ab140ea372e8ce644585013d1b9c5618b1d7880c164549eb15f18c_stack.sh,stack,M2U5OGVhZWU5ZGRkNmM2YzBhNTZlNjY1NmIwNWIxMTE6MTc3NTIzMDkzMg==,completed,4,60
9fb82d137cef8056c62cc85ba2c04e8776074e8e54d1da80f90596cc07ecde33_stack.sh,stack,YzI1NjQ2ZjRiOTQwNDZjODc1MjBjZTQyY2FmOGM4YjA6MTc3NTIzMDk2Mg==,completed,11,50
92ab54d8ddfe5a408bb519d720fd58b0745c405991e41ec420f9132cdce57e2f_stack.sh,stack,ODBkMzBiNzFlM2U2ZDU3NWVjNTVkZWIyMjgzNmIwMDU6MTc3NTIzMDk4MQ==,completed,2,62
9ca881abd3c11368e381b8a9f6d32ef14e022058ce936922afb82164c17f3310_stack.sh,stack,NDJhMTdiYjc0NDMyOTE3MTI1ZTY2MWY4NWQ3NGI3MWI6MTc3NTIzMDk5OQ==,completed,24,37
3619fbcb12d39bbc5009f473a25dcfc95b543f67cbdb88ab203bc4259903eab1_stack.sh,stack,YzM1MjBjMWNhYWM2MjE2NTFkNjE2NjQxOTBmMzYxNjI6MTc3NTIzMTAxOQ==,completed,29,33
8789320655b785043f30ed458ed5cbd84861fecd46c4b1fa710a29639cd02ecc_stack.sh,stack,YWViODRmOTE3YzMzZDYyODQ3YzIxNjk5MGNiNWEyNzM6MTc3NTIzMTAzOA==,completed,11,47
80729e37f797da2b5a177867306318626e52b675f44fa441c256d139e88f69df_stack.sh,stack,MGY0YmM1ZmFlNjMxMmI4NTQ5NGY0MGU0NDczMmM4NWI6MTc3NTIzMTA1Nw==,completed,12,50
e0d7c7df9562bef40c41835803a4af04a04f4f48f201e56c6f60dc58ae8c65e4_stack.sh,stack,OTA5NmM3NTk5MDNhYTQ1MTA0MGNmMWU2NGM5NjVjOWY6MTc3NTIzMTA3NQ==,completed,15,49
2f0e5799b4b47c6a9fb522937ec66d71d34266ac8cf2c077508d794ee1ff71d2_stack.sh,stack,NTI1YmE0ODdmZWQxOGU3MjY0NWQwYzc1MjA1ZTU3Yjk6MTc3NTIzMTA5NQ==,completed,25,34
8033721d48f43261486b402afc26f22e0de686f21d94ad46f2f11ebda780defd_stack.sh,stack,NTJiMTFkMGNlYjNmODE1NTBhN2JjMWMzZmYwNGJjZmI6MTc3NTIzMTExNA==,completed,1,62
60f401afeb6054e531916adb8118df45fcd7d4c1d166ac28197c67ecba2ba60c_stack.sh,stack,ZTExMzA3YTY0YTIwYzkxZDhiZjYyZTg5YmQxNzllNWU6MTc3NTIzMTEzMw==,completed,15,47
5dabcdef5b91370b31f8e78058b0d67ed055159e10f3a38bce0df13da5e6166c_stack.sh,stack,NzM2NDM2YTI4ZTc2ZDQ1NDE1YmI0N2FkYmYxNjY1YjA6MTc3NTIzMTE1Mg==,completed,10,52
65d10ce7d4cbda9b316b4a4e1d82e0cd111f741b8aa2cf595fd9183de6364a34_stack.sh,stack,MzY1NWU1NjY0MzgxMjkzNTMzOWM1NWE3MzY1YmE1MzM6MTc3NTIzMTE3MA==,completed,13,42
c0469c8400de5b76b99f26aa982023f483df42781813ebbbdaf4e4013d8fdabd_stack.sh,stack,NzY4YTJhMjBiNGEzNGYyNDNkOGVkMzEwMDg4ODI5MWQ6MTc3NTIzMTE4OQ==,completed,34,26
afc7822d9e561982f5ed22faf76b35ad4b432eaa6cac0cd0fcafc9e67314a8fd_stack.sh,stack,MmNiOTM5MGJjYTIzY2YwYzAxMGY4YzYxNWRmYjk0NDA6MTc3NTIzMTIwOA==,completed,30,32
a741e3152b6363815bf47343189b75609f413b6409232c3a9bc00fec95b12dec_stack.sh,stack,NzdmNGRkYmZlMmI4NTQ3MGVjMjc3YmM4ODZlN2FhNGE6MTc3NTIzMTIyNw==,completed,12,43
1bf4fcd6d035805d44b5ae7ec67860911ed4c43f94e827c988992d0587d1ab40_stack.sh,stack,NDliMWE0MzkwZWIwOWNiZWIyNjQyNTk1YTQ1NTA3MTA6MTc3NTIzMTI0Nw==,completed,28,34
6b94e16e486df4ae0960c0cf0ce0e0425a5b9a4b98ea18503468d4cdde93409e_stack.sh,stack,NzdlZWNlNTM5NTdmOGQ3OWM4NzI0NTdkYzI5ZGYwOTM6MTc3NTIzMTI2Ng==,completed,15,49
f44f787ed1febf572ad6b20f972e31dba769b8d19e82b55dcbf251efa0ef47ee_stack.sh,stack,OGJjYTlhNGEzNTBjY2NlODA1NmQ0YzdkYmEyZDQyNTA6MTc3NTIzMTI4NQ==,completed,33,28
24d0d3d9346bc42fc669ab17c3b0cd7cb7fd5b04587842eccdecd40309eb7fd7_stack.sh,stack,YmE3NDc2MGJiN2I5NTI2MWMyMzU0NzU3ZTJiNTgxMGE6MTc3NTIzMTMwNQ==,completed,17,44
b2e7757aac7af333aa53fb170c196bd4f324bdb60b841f6c7f233cb7b6dfc042_stack.sh,stack,NjdlNDNlM2UyODlkZDg5NjJjNjRlMzkxNWEwZjZlZmM6MTc3NTIzMTMyNA==,completed,2,60
83b524467cb1eb5c4807b0f4cec93c5efe6f3b1bbd15f711f4462b15706b863b_stack.sh,stack,NGNlMzM1MmRhOWU0MzIwNjk2ODhmMTIwODMxZDY1NjM6MTc3NTIzMTM0Mw==,completed,15,49
9c15f56d1167f8e3cad9bcb719ed6e304e1eb00c84e669325f825f629bc0610d_stack.sh,stack,Y2JmNTg3YjIwZGFlMzhjNDI1ZGEzZjk0YWY2MGNlZDI6MTc3NTIzMTM2MQ==,completed,1,61
5d81829595150eb5f702e5dcc8c0005e95e216e08947fed48b67c35c9ef73708_stack.sh,stack,NzNiNmMzMGQ4YjcwZGYwOTZiYzBmMGMyYmQxNDc0NTQ6MTc3NTIzMTM4MA==,completed,10,47
be0fe6a1344b052d4f61cca910f7d26ad02d283f280014eeca0d1cc729e6822a_stack.sh,stack,MWU0MGYzMWUxNDBiZGFlN2FlY2MzMmE3MGE1NjY0NDY6MTc3NTIzMTQwMA==,completed,28,34
e85eb5bccd2cfb000db6a0a4dd0d29921e1e512fa3787a1eb15e764a0b050037_stack.sh,stack,NTljZWUzMTNhMWZjYjM4NDRiZWZjNjY5YjFjZDhjZWI6MTc3NTIzMTQxOQ==,completed,17,45
2da6979700ca47740c94446df38096017166eecb4206af33aa1d55c9346593ea_stack.sh,stack,ZDc0ZmEzNjBkMzMxYzFjOGJkZDNjNWE2YzQyMGEyZjU6MTc3NTIzMTQzOA==,completed,15,43
21c9ee9681865b3f6a20ac8149a5b7d54ab76ad22ab02ba23c4261ee2a303aeb_zipper.sh,zipper,ZWFlOTEwM2JhMzZkNmIyOWVkYzkxYjNkZjhkMzY3ZmE6MTc3NTIzMTQ1Nw==,completed,18,46
afc7822d9e561982f5ed22faf76b35ad4b432eaa6cac0cd0fcafc9e67314a8fd_zipper.sh,zipper,MWMzODQxNzRhYTUxYzg5MzY1NmU1ODQ1ZWI1YWM4YjI6MTc3NTIzMTQ3Nw==,completed,17,47
e85eb5bccd2cfb000db6a0a4dd0d29921e1e512fa3787a1eb15e764a0b050037_zipper.sh,zipper,N2Q1YTkxMTYwZmMxYThlZDcxNTZkOTIwN2UyNjc2MDc6MTc3NTIzMTQ5NQ==,completed,7,57
465d9e29fd4e7f614deb287428e1b595d291d535de4dfd571ab49da68314bade_zipper.sh,zipper,Mzc0NTViNDg0MmE2M2ZlN2IzZjYxNWUxYjcyNzZkOWM6MTc3NTIzMTUxMw==,completed,0,63
b0847d54bcb077c51e83f03e82f61063ce76325b3467cbb1dcf90eb076a3787e_zipper.sh,zipper,MGY0NGI2MjIzZjYxYzIxNTBjYWUwMzQ3ZWVjOWU4ZGI6MTc3NTIzMTU2OA==,completed,2,62
6bcae8f7016b166affdff426d2269c23feb5fcf5f482ee809976adea3e0f9453_zipper.sh,zipper,MDIzNDM3MjFkMTYxZTYzMmFlNjYyMzcyM2ZkYTRhZWU6MTc3NTIzMTU4Nw==,completed,2,55
351e5de41242d19e1b065712e72fe9e420eebba0e7c25b721ad0ab11c119e555_zipper.sh,zipper,ZjlkY2E2ZjU2ZjFjMTUxNDJiOWYxMDM1YWVmNDcyYzU6MTc3NTIzMTYwNg==,completed,1,62
92ab54d8ddfe5a408bb519d720fd58b0745c405991e41ec420f9132cdce57e2f_zipper.sh,zipper,YTJjOWIwMjMyOTlmMmYwOWQ0OGM5ZGEzZGY4YzE3ZGU6MTc3NTIzMTYyNQ==,completed,2,62
9c15f56d1167f8e3cad9bcb719ed6e304e1eb00c84e669325f825f629bc0610d_zipper.sh,zipper,ZjVmMjg1ZDQ4MzdlN2M1OGUzOTFkNDVkZjhmYjAzMjE6MTc3NTIzMTY0Mw==,completed,0,63
afd4beb3efb2aac7e0f40c5c8544193fb2e2463f1beca8c3db6ac213d507b3e0_zipper.sh,zipper,OThiZDIwNjY1OTExNGNkMGI3YmViYTMxZmUyMWQ0NGY6MTc3NTIzMTY2Mg==,completed,1,63
be0fe6a1344b052d4f61cca910f7d26ad02d283f280014eeca0d1cc729e6822a_zipper.sh,zipper,OTVhODFlN2Y3ODE1YmIxYTNhOGVkOTcwNjJiNDU4Zjg6MTc3NTIzMTY4Mg==,completed,20,44
59d2899a00e51d8f410c5ff2f573fe1d21b9b6c71c010f53aac1a73e64ad0480_zipper.sh,zipper,MjA1ODFmODBlNzkxODc2MTUyZGMxNzA5ZjZmNWZmODQ6MTc3NTIzMTcwNQ==,completed,7,53
5a5a0657dcf5e52fce7ff6ad331b4e655cbaada15029f2eb4b3abca066d0682c_zipper.sh,zipper,OTg1NzI2NWNmODI1Yzg1MjcyZTkwZjkzN2ExOTFmZWI6MTc3NTIzMTcyNg==,completed,0,62
9fb82d137cef8056c62cc85ba2c04e8776074e8e54d1da80f90596cc07ecde33_zipper.sh,zipper,MDBiN2NiYTNmMmE1OGNkNDg2ZDE4NmZhZmUyNTc3MTM6MTc3NTIzMTc4NA==,completed,1,62
19680b70becbd4f0a44115dfa79a717603d530e2826cc6ff6d5645baba9a05c0_zipper.sh,zipper,MjBhYjg4ZWM3MmM2ZTRlMWMyYjEzOGQ5ZmIwZmRiMjI6MTc3NTIzMTgwNA==,completed,1,63
2ee89245c6dd3edd3e14f8bc52c866757ad98b97955b181d0cd5dc719004b893_zipper.sh,zipper,ODcwMjhiNDQxYjllNDc1ZGI0ZTZmNDhjOGM1MmYzNTM6MTc3NTIzMTgyMw==,completed,23,41
8789320655b785043f30ed458ed5cbd84861fecd46c4b1fa710a29639cd02ecc_zipper.sh,zipper,M2VlMmZhOGY4YWMxYTUzMjgxMTM1MTJlOWE2MTg4YjM6MTc3NTIzMTg0Mg==,completed,1,63
1c8ccda72671132190340a819e4689f94fbc317970d1da3dc44fafa8fb9d1456_zipper.sh,zipper,NGUxMGU4YTJkNDUyY2MwMzMyZDMwNDZiMDkxYWQyYzA6MTc3NTIzMTg2MA==,completed,1,49
a741e3152b6363815bf47343189b75609f413b6409232c3a9bc00fec95b12dec_zipper.sh,zipper,M2JmMzEzZTY1YjY2MDQzOTRkOWU0NTRlNjM2NWMyODI6MTc3NTIzMTg3OQ==,completed,3,60
24d0d3d9346bc42fc669ab17c3b0cd7cb7fd5b04587842eccdecd40309eb7fd7_zipper.sh,zipper,YjI2OWNlNDI0N2NlNTQ0YzY3Yzg4MWIyMDVlMDNlNzM6MTc3NTIzMTg5Nw==,completed,7,57
a58fa03638110727f4a4a227f6ec2c0dceaeb39ccee89d12a4d727bb50d29dc0_zipper.sh,zipper,ODA4N2I2ZjUzYmEyNjc5ZGQ2NWY4MzVmMzE3YTY0Zjg6MTc3NTIzMTkxNQ==,completed,19,40
5dabcdef5b91370b31f8e78058b0d67ed055159e10f3a38bce0df13da5e6166c_zipper.sh,zipper,YzE0ZmM4NjY0ZmVmODYzODI4Yjc0NzU3NWYzNjExYWI6MTc3NTIzMTkzMw==,completed,0,64
9189499c98ba9a90ecebfb73b559d6bd44009fb7c58ed53f1a103a5b6e51a3f4_zipper.sh,zipper,YWFiMmY0NTMzNDFmNjAzMzkxNWI0NDg1OWQxYmE3YjU6MTc3NTIzMTk1Mg==,completed,9,55
c0469c8400de5b76b99f26aa982023f483df42781813ebbbdaf4e4013d8fdabd_zipper.sh,zipper,YjdkMmY5NThlNmM5NzlhMDM1OGUwZjlmNjM0Mzg1OGQ6MTc3NTIzMTk3MQ==,completed,25,38
1a0b015f10ddb6773e33e27b07b24b1cd24a5095409173d587c7cdd247169c7b_zipper.sh,zipper,ZDNmNTI0M2FkZGYwZjZlOTQ5MTI0Y2Y3MDVlZjY4Mjk6MTc3NTIzMjAxNQ==,completed,1,62
9ca881abd3c11368e381b8a9f6d32ef14e022058ce936922afb82164c17f3310_zipper.sh,zipper,NDJmNmJlMmYyOGU1Y2JiZGU5OTFmMDQxNDc1ZDAzMjc6MTc3NTIzMjAzNA==,completed,7,46
8033721d48f43261486b402afc26f22e0de686f21d94ad46f2f11ebda780defd_zipper.sh,zipper,Mjc2YmI1YTEyOGRmNjU3OTNlMmFlOWJiZTdkNzExMDA6MTc3NTIzMjA1Mg==,completed,4,58
6b94e16e486df4ae0960c0cf0ce0e0425a5b9a4b98ea18503468d4cdde93409e_zipper.sh,zipper,YzRkMzg2OTMwNDA3YzhjYTAyM2Q5MDg5NDI3N2FiMTM6MTc3NTIzMjA3MQ==,completed,6,58
a4904fb5c97b3b784b94adc86b2882ac18a87720783c48fda93db57cd7782a84_zipper.sh,zipper,OTA4MTA0ZDU1NWE3ZTU4NGJkMGQ2YzQzNDUxYjZjNTY6MTc3NTIzMjA5NA==,completed,7,57
2da6979700ca47740c94446df38096017166eecb4206af33aa1d55c9346593ea_zipper.sh,zipper,N2Y0NWUyOGY1Zjk0MTU2MjIyZTdlYTYwNmFhMTRjYmE6MTc3NTIzMjExMg==,completed,7,57
99296550ab836f29ab7b45f18f1a1cb17a102bb81cad83561f615f3a707887d7_zipper.sh,zipper,NmE3Y2Q0ZTE1MTMzN2YyOGNiYTg1MDk5ZDU1ZDhlYjY6MTc3NTIzMjEzMQ==,completed,13,51
83b524467cb1eb5c4807b0f4cec93c5efe6f3b1bbd15f711f4462b15706b863b_zipper.sh,zipper,N2JlYjUzZjU4ZjVhMmM0NWFmMzA0OTM3NDY4NzliMGE6MTc3NTIzMjE1MQ==,completed,6,57
3619fbcb12d39bbc5009f473a25dcfc95b543f67cbdb88ab203bc4259903eab1_zipper.sh,zipper,NjYyMjljZDg1N2JhN2EwZWNkMzY1YjczMzA4NWYxZjA6MTc3NTIzMjE2OA==,completed,11,53
f44f787ed1febf572ad6b20f972e31dba769b8d19e82b55dcbf251efa0ef47ee_zipper.sh,zipper,YWExMGM4NzY0YmE4NGRjNmNjMTgxMzViNjk5ZTNiNGE6MTc3NTIzMjE4Nw==,completed,22,42
2f0e5799b4b47c6a9fb522937ec66d71d34266ac8cf2c077508d794ee1ff71d2_zipper.sh,zipper,MTZlZThlM2Q2ZDhmM2U1ZjQ4YTY1OGZmMzUxMTM5YmM6MTc3NTIzMjIwNw==,completed,5,56
c7d62e129de1b306f45aa655f1da8158237b866261df3d1bd1c31ac89f0774c8_zipper.sh,zipper,YmU0NjBhMTA3NWVkNDBlOGM2Njg3MTc5MTk4N2JkNGE6MTc3NTIzMjIyOA==,completed,6,53
60f401afeb6054e531916adb8118df45fcd7d4c1d166ac28197c67ecba2ba60c_zipper.sh,zipper,ZWNlZWRmZjVlODk0ZDNkZTlmNjFjNGNiMDk3Y2RjYzY6MTc3NTIzMjI0Nw==,completed,4,60
1b52d27482ab140ea372e8ce644585013d1b9c5618b1d7880c164549eb15f18c_zipper.sh,zipper,M2M3Mzk5MjIyZjE0YmRmOGEzNjBlZDE3ZGM1MzQ2ZDk6MTc3NTIzMjI2Ng==,completed,2,62
a94f8a04854eba70645d92176a8f1d5e7423f3d92fef3ad721e01e594b3cc535_zipper.sh,zipper,MGM4YzU3YjgyMTAwYTViMzQ2OWQwZTNiMzllNGUyMTI6MTc3NTIzMjI4NA==,completed,0,58
b2e7757aac7af333aa53fb170c196bd4f324bdb60b841f6c7f233cb7b6dfc042_zipper.sh,zipper,NDI2MDU3OGQ0NjE5NjRmNjExMTNiYzYxZWEzMTRhNzk6MTc3NTIzMjMwMw==,completed,0,64
5d81829595150eb5f702e5dcc8c0005e95e216e08947fed48b67c35c9ef73708_zipper.sh,zipper,YWJiOWJjMzRjNWUzMjMwZmM4ZjcwNjc0MTBiZjUzYmI6MTc3NTIzMjMyNA==,completed,0,64
4dc4f0f7d86ce580ec9d5afe792681d8c4ce473e96f21cfaa11cec93b1cf2ae6_zipper.sh,zipper,OTE5ZDc1MzE1ODk3MTFkZDQxOWU3ZjNlZDY1M2M0NGE6MTc3NTIzMjM0Mw==,completed,1,58
e0d7c7df9562bef40c41835803a4af04a04f4f48f201e56c6f60dc58ae8c65e4_zipper.sh,zipper,ODA4MWQzNDA4NWQ0YzY5NzBjZjI0ZmYxZGUxYTI2OTg6MTc3NTIzMjM2Mg==,completed,6,57
65d10ce7d4cbda9b316b4a4e1d82e0cd111f741b8aa2cf595fd9183de6364a34_zipper.sh,zipper,NTk4ZGJmYWY1MDQzYWNhNmVjNzJkZDNkOTFlMDQ4ZTM6MTc3NTIzMjM4MA==,completed,6,57
cefe4982af641fcbb0a1a30faaa639f0de617124bb282aa9394aa2a8ee4634e6_zipper.sh,zipper,ZDNjMmI5M2E4ZWQ4YzAzNjliMWEyNGM5MzY0OWM3ZTg6MTc3NTIzMjQwMA==,completed,1,63
396454060ee01e37b2b2cfe165541152283ccba81c2ebab0591f2baa4ec607dd_zipper.sh,zipper,NmFlMmU4ZmI4MWJkNWMwOGRhMmJhYjY2ZDk0ZTUyNGQ6MTc3NTIzMjQyNQ==,completed,6,58
b81dbc2439873d2a76e44b22c55251243ed2fa6077a7dbfd00a30a7d635ad9a4_zipper.sh,zipper,OTAxODM1MGYwNDJjZWI5ZjJjMGEzZmY1YjEyNGQzYjk6MTc3NTIzMjQ0NA==,completed,19,45
80729e37f797da2b5a177867306318626e52b675f44fa441c256d139e88f69df_zipper.sh,zipper,ZjE3YWMyNzJjZTM0ODhhNzdmOWVkYjBiMDQ1MTUxMjQ6MTc3NTIzMjQ2Mw==,completed,2,62
1bf4fcd6d035805d44b5ae7ec67860911ed4c43f94e827c988992d0587d1ab40_zipper.sh,zipper,N2RhMDBkYjA1MDQ5ZWE2OTAwZGJmM2VkZTdiZjhlMmI6MTc3NTIzMjQ4Mg==,completed,20,44
a40ad0e99455b45c535e5e0b12c76bf417a198591dd83b3403ccc02362be11e2_zipper.sh,zipper,ZTcwNzFjYzBlYjMwOGNkYTJkZjk1MDk3YWIyY2EyYWY6MTc3NTIzMjUwMg==,completed,20,43
